USA/IL-NM053/2020	EPI_ISL_444549	True	True	True	True	True	True	True
USA/IL-NM059/2020	EPI_ISL_444555	True	True	True	False	False	False	False
USA/IL-NM066/2020	EPI_ISL_444561	True	True	False	False	False	False	False
USA/IL-NM067/2020	EPI_ISL_444562	True	True	False	False	False	False	False
USA/IL-NM069/2020	EPI_ISL_444564	True	True	False	False	False	True	False
USA/IL-NM071/2020	EPI_ISL_444566	True	True	False	False	False	False	True
USA/IL-NM072/2020	EPI_ISL_444567	True	True	True	False	False	False	False
USA/IL-NM074/2020	EPI_ISL_444569	True	True	True	False	False	False	False
USA/IL-NM081/2020	EPI_ISL_444572	True	True	False	False	False	False	True
USA/IL-NM082/2020	EPI_ISL_444573	True	True	True	False	False	False	True
USA/IL-NM087/2020	EPI_ISL_444577	True	True	False	False	True	False	False
USA/IL-NM097/2020	EPI_ISL_444585	True	True	True	True	True	True	True
USA/IL-QDX-280/2020	EPI_ISL_571031	True	True	False	True	False	False	False
USA/IL-QDX-283/2020	EPI_ISL_571034	True	True	False	True	False	False	False
USA/IL-QDX-685/2020	EPI_ISL_571434	True	True	False	False	False	False	False
USA/IL-UW-MAYO2/2020	EPI_ISL_501075	True	True	True	True	False	True	False
USA/IL-UW-MAYO6/2020	EPI_ISL_500535	True	True	False	False	True	True	False
USA/IN-CDC-2013/2020	EPI_ISL_452131	True	False	False	False	False	False	False
USA/IN-Lilly-IPB0170-14bc04/2020	EPI_ISL_437455	True	False	False	False	False	False	False
USA/IN-Lilly-IPB0173-06bc31/2020	EPI_ISL_911470	True	False	False	False	False	False	False
USA/LA-QDX-1193/2020	EPI_ISL_571939	True	True	True	True	True	True	True
USA/LA-QDX-1992/2020	EPI_ISL_604335	True	True	True	True	True	True	True
USA/LA-QDX-2108/2020	EPI_ISL_604454	True	True	True	True	True	True	True
USA/LA-QDX-2131/2020	EPI_ISL_604455	True	True	True	True	True	True	True
USA/LA-QDX-879/2020	EPI_ISL_571604	True	True	True	True	True	True	True
USA/MA-MGH-00004/2020	EPI_ISL_460467	True	True	True	True	True	True	True
USA/MA-MGH-00143/2020	EPI_ISL_460114	True	True	True	True	True	True	True
USA/MA-MGH-00145/2020	EPI_ISL_460170	True	True	True	True	True	True	True
USA/MA-MGH-00174/2020	EPI_ISL_460179	True	True	True	True	True	True	True
USA/MA-MGH-00555/2020	EPI_ISL_460232	True	True	True	True	True	True	True
USA/MA-MGH-00563/2020	EPI_ISL_460186	True	True	True	True	True	True	True
USA/MA-MGH-00566/2020	EPI_ISL_460285	True	True	True	True	True	True	True
USA/MA-MGH-00614/2020	EPI_ISL_460205	True	True	True	True	True	True	True
USA/MA-QDX-1456/2020	EPI_ISL_603823	True	True	True	True	True	True	True
USA/MA-QDX-150/2020	EPI_ISL_467855	True	True	True	True	True	True	True
USA/MA-QDX-61/2020	EPI_ISL_467862	True	True	True	True	True	True	True
USA/MD-HP00030/2020	EPI_ISL_434686	True	True	True	True	True	True	True
USA/MD-HP00031/2020	EPI_ISL_457789	True	True	True	True	True	True	True
USA/MD-HP00065/2020	EPI_ISL_457807	True	True	True	True	True	True	True
USA/MD-HP00076/2020	EPI_ISL_438234	True	True	True	True	True	True	True
USA/MD-HP00086/2020	EPI_ISL_457756	True	True	True	True	True	True	True
USA/MD-HP00087/2020	EPI_ISL_438241	True	True	True	True	True	True	True
USA/MD-HP00104/2020	EPI_ISL_438246	True	True	True	True	True	True	True
USA/MD-HP00113/2020	EPI_ISL_457768	True	True	True	True	True	True	True
USA/MD-HP00120/2020	EPI_ISL_457813	True	True	True	True	True	True	True
USA/MD-HP00153/2020	EPI_ISL_457782	True	True	True	True	True	True	True
USA/MD-HP00154/2020	EPI_ISL_457783	True	True	True	True	True	True	True
USA/MDH-8144/2020	EPI_ISL_454431	False	False	False	False	False	False	False
USA/ME-HETL-J0030/2020	EPI_ISL_513442	True	False	False	False	False	False	False
USA/ME-HETL-J0051/2020	EPI_ISL_513462	True	False	False	False	False	False	False
USA/MI-MDHHS-SC20050/2020	EPI_ISL_437137	True	True	False	False	True	False	False
USA/MI-MDHHS-SC20052/2020	EPI_ISL_437139	True	True	True	False	True	False	False
USA/MI-MDHHS-SC20058/2020	EPI_ISL_437145	True	True	True	False	False	True	True
USA/MI-MDHHS-SC20132/2020	EPI_ISL_436833	True	True	False	True	False	False	False
USA/MI-MDHHS-SC20139/2020	EPI_ISL_436820	True	True	True	False	False	False	False
USA/MI-MDHHS-SC20181/2020	EPI_ISL_436865	True	True	True	True	False	False	True
USA/MI-MDHHS-SC20202/2020	EPI_ISL_447173	True	True	False	False	False	False	True
USA/MI-MDHHS-SC20231/2020	EPI_ISL_447201	True	True	False	True	True	False	False
USA/MI-MDHHS-SC20242/2020	EPI_ISL_447212	True	True	True	True	True	True	False
USA/MI-MDHHS-SC20451/2020	EPI_ISL_452325	True	True	False	False	False	False	False
USA/MI-MDHHS-SC20469/2020	EPI_ISL_460008	True	True	True	True	True	True	False
USA/MI-MDHHS-SC21094/2020	EPI_ISL_507870	True	True	False	False	True	True	True
USA/MI-MDHHS-SC21136/2020	EPI_ISL_507912	True	True	True	True	True	True	True
USA/MI-MDHHS-SC21590/2020	EPI_ISL_516317	True	True	True	False	True	False	True
USA/MI-QDX-1306/2020	EPI_ISL_571961	True	True	False	False	False	True	False
USA/MI-QDX-1681/2020	EPI_ISL_603969	True	True	False	False	False	False	False
USA/MI-QDX-1757/2020	EPI_ISL_604053	True	True	True	False	False	False	False
USA/MI-QDX-1769/2020	EPI_ISL_604056	True	True	False	False	False	False	False
USA/MI-QDX-2199/2020	EPI_ISL_604537	True	True	True	True	True	True	True
USA/MI-QDX-296/2020	EPI_ISL_571040	True	True	True	False	True	False	False
USA/MI-QDX-309/2020	EPI_ISL_571053	True	True	False	True	False	False	False
USA/MI-QDX-312/2020	EPI_ISL_571056	True	True	False	False	False	False	False
USA/MI-QDX-364/2020	EPI_ISL_571107	True	True	True	True	True	True	True
USA/MI-QDX-58/2020	EPI_ISL_467871	True	True	True	True	True	True	True
USA/MI-QDX-593/2020	EPI_ISL_571331	True	True	False	False	False	True	False
USA/MI-QDX-601/2020	EPI_ISL_571336	True	True	False	True	False	False	True
USA/MI-QDX-636/2020	EPI_ISL_571361	True	True	False	True	False	True	True
USA/MI-QDX-826/2020	EPI_ISL_571543	True	True	False	False	True	True	True
USA/MI-QDX-888/2020	EPI_ISL_571609	True	True	False	False	False	False	False
USA/MI-UM-2006S000851/2020	EPI_ISL_484710	True	True	True	True	True	True	True
USA/MI-UM-2006S000881/2020	EPI_ISL_484731	True	True	False	True	False	True	True
USA/MN-MDH-1292/2020	EPI_ISL_483012	True	True	False	True	True	True	True
USA/MN-MDH-1320/2020	EPI_ISL_495619	True	True	True	True	True	True	True
USA/MN-MDH-139/2020	EPI_ISL_460052	True	True	False	True	True	True	True
USA/MN-MDH-1418/2020	EPI_ISL_514637	True	True	True	True	True	True	True
USA/MN-MDH-1420/2020	EPI_ISL_514639	True	True	True	False	False	True	False
USA/MN-MDH-1428/2020	EPI_ISL_514647	True	True	True	True	True	False	True
USA/MN-MDH-1436/2020	EPI_ISL_514655	True	True	True	True	True	True	True
